unit_code,category_cd,School_Name,Lea_Name,flicensed_teach_pct,tchyrs_0thru3_pct,tchyrs_4thru10_pct,tchyrs_11plus_pct,class_teach_num,nbpts_num,advance_dgr_pct,_1yr_tchr_trnovr_pct,lateral_teach_pct,lea_flicensed_teach_pct,lea_tchyrs_0thru3_pct,lea_tchyrs_4thru10_pct,lea_tchyrs_11plus_pct,lea_class_teach_num,lea_nbpts_num,lea_advance_dgr_pct,lea_1yr_tchr_trnovr_pct,lea_lateral_teach_pct,st_flicensed_teach_pct,st_tchyrs_0thru3_pct,st_tchyrs_4thru10_pct,st_tchyrs_11plus_pct,st_class_teach_num,st_nbpts_num,st_advance_dgr_pct,st_1yr_tchr_trnovr_pct,st_emer_prov_teach_pct,st_lateral_teach_pct,leaname,schname,status,subgroup,subgroup_name,schcount,leacount,seacount,sch_percent_enrolled,lea_percent_enrolled,sea_percent_enrolled
340496,H,R J Reynolds High,Forsyth County Schools,0.93,0.26,0.22,0.52,101.0,6.0,0.23,0.141,0.06,0.902,0.188,0.22,0.591,71.0,8.0,0.3,0.14,0.091,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Forsyth County Schools,R J Reynolds High,ENROLL,ALL,All Students (Total or Subtotal,220.0,1948.0,51362.0,54.187192118226605,53.70829886958921,51.988460954501704
340542,H,Walkertown High,Forsyth County Schools,0.768,0.34600000000000003,0.231,0.423,52.0,5.0,0.26899999999999996,0.191,0.23199999999999998,0.902,0.188,0.22,0.591,71.0,8.0,0.3,0.14,0.091,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Forsyth County Schools,Walkertown High,ENROLL,ALL,All Students (Total or Subtotal,67.0,1948.0,51362.0,45.890410958904106,53.70829886958921,51.988460954501704
340556,H,West Forsyth High,Forsyth County Schools,0.94,0.16,0.184,0.6559999999999999,124.0,20.0,0.36,0.073,0.06,0.902,0.188,0.22,0.591,71.0,8.0,0.3,0.14,0.091,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Forsyth County Schools,West Forsyth High,ENROLL,ALL,All Students (Total or Subtotal,307.0,1948.0,51362.0,65.31914893617021,53.70829886958921,51.988460954501704
340568,T,Winston-Salem Preparatory Acad,Forsyth County Schools,0.863,0.243,0.243,0.514,37.0,0.0,0.297,0.319,0.13699999999999998,0.887,0.29600000000000004,0.21100000000000002,0.493,38.0,2.0,0.311,0.221,0.11,0.852,0.215,0.237,0.5479999999999999,24.0,2.0,0.312,0.16699999999999998,0.004,0.10099999999999999,Forsyth County Schools,Winston-Salem Preparatory Acad,ENROLL,ALL,All Students (Total or Subtotal,14.0,1948.0,51362.0,41.1764705882353,53.70829886958921,51.988460954501704
350308,H,Bunn High,Franklin County Schools,0.846,0.245,0.264,0.491,52.0,1.0,0.094,0.21600000000000003,0.154,0.89,0.223,0.287,0.49,39.0,3.0,0.212,0.2,0.10300000000000001,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Franklin County Schools,Bunn High,ENROLL,ALL,All Students (Total or Subtotal,84.0,267.0,51362.0,46.15384615384621,48.1081081081081,51.988460954501704
350317,H,Franklin County Early College,Franklin County Schools,1.0,0.16699999999999998,0.33299999999999996,0.5,6.0,0.0,0.5,0.14300000000000002,,0.89,0.223,0.287,0.49,39.0,3.0,0.212,0.2,0.10300000000000001,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Franklin County Schools,Franklin County Early College,ENROLL,ALL,All Students (Total or Subtotal,17.0,267.0,51362.0,60.71428571428571,48.1081081081081,51.988460954501704
350321,H,Franklinton High,Franklin County Schools,0.8759999999999999,0.228,0.281,0.491,57.0,7.0,0.228,0.22399999999999998,0.124,0.89,0.223,0.287,0.49,39.0,3.0,0.212,0.2,0.10300000000000001,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Franklin County Schools,Franklinton High,ENROLL,ALL,All Students (Total or Subtotal,112.0,267.0,51362.0,49.77777777777779,48.1081081081081,51.988460954501704
350336,H,Louisburg High,Franklin County Schools,0.95,0.195,0.317,0.488,40.0,3.0,0.3,0.161,0.025,0.89,0.223,0.287,0.49,39.0,3.0,0.212,0.2,0.10300000000000001,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Franklin County Schools,Louisburg High,ENROLL,ALL,All Students (Total or Subtotal,54.0,267.0,51362.0,45.0,48.1081081081081,51.988460954501704
360310,H,Ashbrook High,Gaston County Schools,0.92,0.284,0.22699999999999998,0.489,88.0,9.0,0.22699999999999998,0.163,0.08,0.899,0.228,0.213,0.5589999999999999,55.0,6.0,0.233,0.138,0.10099999999999999,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Gaston County Schools,Ashbrook High,ENROLL,ALL,All Students (Total or Subtotal,164.0,1090.0,51362.0,52.564102564102605,51.4636449480642,51.988460954501704
360336,H,Bessemer City High,Gaston County Schools,0.815,0.326,0.27899999999999997,0.395,43.0,2.0,0.07,0.18899999999999997,0.185,0.899,0.228,0.213,0.5589999999999999,55.0,6.0,0.233,0.138,0.10099999999999999,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Gaston County Schools,Bessemer City High,ENROLL,ALL,All Students (Total or Subtotal,47.0,1090.0,51362.0,40.170940170940206,51.4636449480642,51.988460954501704
360337,H,Gaston Early College High School,Gaston County Schools,1.0,0.0,0.5,0.5,10.0,4.0,0.5,0.0,,0.899,0.228,0.213,0.5589999999999999,55.0,6.0,0.233,0.138,0.10099999999999999,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Gaston County Schools,Gaston Early College High School,ENROLL,ALL,All Students (Total or Subtotal,8.0,1090.0,51362.0,50.0,51.4636449480642,51.988460954501704
360360,H,Cherryville High,Gaston County Schools,1.0,0.059000000000000004,0.20600000000000002,0.735,34.0,2.0,0.265,0.165,,0.899,0.228,0.213,0.5589999999999999,55.0,6.0,0.233,0.138,0.10099999999999999,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Gaston County Schools,Cherryville High,ENROLL,ALL,All Students (Total or Subtotal,59.0,1090.0,51362.0,47.96747967479671,51.4636449480642,51.988460954501704
360372,T,Warlick Academy,Gaston County Schools,0.754,0.4,0.25,0.35,20.0,0.0,0.3,0.32799999999999996,0.24600000000000002,0.754,0.4,0.25,0.35,20.0,0.0,0.3,0.33299999999999996,0.24600000000000002,0.852,0.215,0.237,0.5479999999999999,24.0,2.0,0.312,0.16699999999999998,0.004,0.10099999999999999,Gaston County Schools,Warlick Academy,ENROLL,ALL,All Students (Total or Subtotal,,1090.0,51362.0,9.09090909090909,51.4636449480642,51.988460954501704
360390,H,East Gaston High,Gaston County Schools,0.9129999999999999,0.262,0.16399999999999998,0.574,61.0,8.0,0.18,0.17,0.087,0.899,0.228,0.213,0.5589999999999999,55.0,6.0,0.233,0.138,0.10099999999999999,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Gaston County Schools,East Gaston High,ENROLL,ALL,All Students (Total or Subtotal,194.0,1090.0,51362.0,56.0693641618497,51.4636449480642,51.988460954501704
360396,H,Forestview High,Gaston County Schools,0.9279999999999999,0.171,0.2,0.629,69.0,7.0,0.319,0.147,0.07200000000000001,0.899,0.228,0.213,0.5589999999999999,55.0,6.0,0.233,0.138,0.10099999999999999,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Gaston County Schools,Forestview High,ENROLL,ALL,All Students (Total or Subtotal,166.0,1090.0,51362.0,60.1449275362319,51.4636449480642,51.988460954501704
360418,H,Highland Sch of Technology,Gaston County Schools,0.9490000000000001,0.154,0.154,0.6920000000000001,39.0,8.0,0.385,0.07400000000000001,0.051,0.899,0.228,0.213,0.5589999999999999,55.0,6.0,0.233,0.138,0.10099999999999999,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Gaston County Schools,Highland Sch of Technology,ENROLL,ALL,All Students (Total or Subtotal,89.0,1090.0,51362.0,67.42424242424241,51.4636449480642,51.988460954501704
360428,H,Hunter Huss High,Gaston County Schools,0.7759999999999999,0.33299999999999996,0.16699999999999998,0.5,72.0,4.0,0.16699999999999998,0.179,0.22399999999999998,0.899,0.228,0.213,0.5589999999999999,55.0,6.0,0.233,0.138,0.10099999999999999,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Gaston County Schools,Hunter Huss High,ENROLL,ALL,All Students (Total or Subtotal,87.0,1090.0,51362.0,35.9504132231405,51.4636449480642,51.988460954501704
360470,H,North Gaston High,Gaston County Schools,0.9390000000000001,0.28800000000000003,0.182,0.53,66.0,6.0,0.121,0.061,0.061,0.899,0.228,0.213,0.5589999999999999,55.0,6.0,0.233,0.138,0.10099999999999999,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Gaston County Schools,North Gaston High,ENROLL,ALL,All Students (Total or Subtotal,121.0,1090.0,51362.0,51.93133047210301,51.4636449480642,51.988460954501704
360494,H,South Point High,Gaston County Schools,0.9209999999999999,0.111,0.254,0.635,63.0,7.0,0.254,0.107,0.079,0.899,0.228,0.213,0.5589999999999999,55.0,6.0,0.233,0.138,0.10099999999999999,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Gaston County Schools,South Point High,ENROLL,ALL,All Students (Total or Subtotal,154.0,1090.0,51362.0,51.505016722408,51.4636449480642,51.988460954501704
370312,H,Gates County Senior High,Gates County Schools,0.9520000000000001,0.214,0.214,0.5710000000000001,42.0,7.0,0.23800000000000002,0.073,0.048,0.9520000000000001,0.214,0.214,0.5710000000000001,42.0,7.0,0.23800000000000002,0.073,0.048,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Gates County Schools,Gates County Senior High,ENROLL,ALL,All Students (Total or Subtotal,58.0,58.0,51362.0,45.3125,45.3125,51.988460954501704
380308,A,Robbinsville High,Graham County Schools,0.968,0.161,0.32299999999999995,0.516,31.0,9.0,0.258,0.063,0.032,0.968,0.161,0.32299999999999995,0.516,31.0,9.0,0.258,0.063,0.032,0.7809999999999999,0.195,0.251,0.555,40.0,2.0,0.305,0.13,0.002,0.057999999999999996,Graham County Schools,Robbinsville High,ENROLL,ALL,All Students (Total or Subtotal,42.0,42.0,51362.0,49.4117647058824,49.4117647058824,51.988460954501704
390322,H,Granville Central High,Granville County Schools,0.924,0.15,0.175,0.675,40.0,5.0,0.3,0.085,0.076,0.892,0.243,0.179,0.579,28.0,3.0,0.27899999999999997,0.146,0.10800000000000001,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Granville County Schools,Granville Central High,ENROLL,ALL,All Students (Total or Subtotal,57.0,191.0,51362.0,41.0071942446043,50.7978723404255,51.988460954501704
390323,H,Granville Early College High,Granville County Schools,1.0,0.5,0.0,0.5,8.0,0.0,0.125,0.133,,0.892,0.243,0.179,0.579,28.0,3.0,0.27899999999999997,0.146,0.10800000000000001,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Granville County Schools,Granville Early College High,ENROLL,ALL,All Students (Total or Subtotal,30.0,191.0,51362.0,63.8297872340426,50.7978723404255,51.988460954501704
390324,H,J. F. Webb High,Granville County Schools,0.919,0.21600000000000003,0.135,0.649,37.0,4.0,0.243,0.195,0.081,0.892,0.243,0.179,0.579,28.0,3.0,0.27899999999999997,0.146,0.10800000000000001,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Granville County Schools,J. F. Webb High,ENROLL,ALL,All Students (Total or Subtotal,52.0,191.0,51362.0,45.2173913043478,50.7978723404255,51.988460954501704
390700,H,JF Webb HS Of Health And Life Sciences,Granville County Schools,0.9,0.2,0.2,0.6,10.0,4.0,0.5,0.182,0.1,0.892,0.243,0.179,0.579,28.0,3.0,0.27899999999999997,0.146,0.10800000000000001,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Granville County Schools,JF Webb HS Of Health And Life Sciences,ENROLL,ALL,All Students (Total or Subtotal,52.0,191.0,51362.0,69.3333333333333,50.7978723404255,51.988460954501704
400308,H,Greene Central High,Greene County Schools,0.951,0.27399999999999997,0.177,0.5479999999999999,62.0,5.0,0.29,0.158,0.033,0.9570000000000001,0.28600000000000003,0.171,0.5429999999999999,35.0,3.0,0.271,0.154,0.028999999999999998,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Greene County Schools,Greene Central High,ENROLL,ALL,All Students (Total or Subtotal,96.0,103.0,51362.0,51.3368983957219,48.356807511737095,51.988460954501704
400315,H,Greene Early College High,Greene County Schools,1.0,0.375,0.125,0.5,8.0,1.0,0.125,0.125,,0.9570000000000001,0.28600000000000003,0.171,0.5429999999999999,35.0,3.0,0.271,0.154,0.028999999999999998,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Greene County Schools,Greene Early College High,ENROLL,ALL,All Students (Total or Subtotal,7.0,103.0,51362.0,26.923076923076895,48.356807511737095,51.988460954501704
410319,H,T Wingate Andrews High,Guilford County Schools,0.674,0.35700000000000004,0.3,0.34299999999999997,69.0,1.0,0.188,0.24600000000000002,0.312,0.8759999999999999,0.22899999999999998,0.27399999999999997,0.496,53.0,5.0,0.25,0.14300000000000002,0.11599999999999999,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Guilford County Schools,T Wingate Andrews High,ENROLL,ALL,All Students (Total or Subtotal,59.0,1720.0,51362.0,30.569948186528503,32.0775829914211,51.988460954501704
410326,H,Middle College High at Bennett,Guilford County Schools,1.0,0.182,0.182,0.636,11.0,2.0,0.182,0.095,,0.8759999999999999,0.22899999999999998,0.27399999999999997,0.496,53.0,5.0,0.25,0.14300000000000002,0.11599999999999999,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Guilford County Schools,Middle College High at Bennett,ENROLL,ALL,All Students (Total or Subtotal,,1720.0,51362.0,13.7931034482759,32.0775829914211,51.988460954501704
410355,H,James B Dudley High,Guilford County Schools,0.865,0.25,0.354,0.396,96.0,2.0,0.24,0.168,0.125,0.8759999999999999,0.22899999999999998,0.27399999999999997,0.496,53.0,5.0,0.25,0.14300000000000002,0.11599999999999999,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Guilford County Schools,James B Dudley High,ENROLL,ALL,All Students (Total or Subtotal,84.0,1720.0,51362.0,25.225225225225202,32.0775829914211,51.988460954501704
410358,H,Eastern Guilford High,Guilford County Schools,0.858,0.312,0.299,0.39,77.0,1.0,0.182,0.135,0.142,0.8759999999999999,0.22899999999999998,0.27399999999999997,0.496,53.0,5.0,0.25,0.14300000000000002,0.11599999999999999,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Guilford County Schools,Eastern Guilford High,ENROLL,ALL,All Students (Total or Subtotal,90.0,1720.0,51362.0,34.615384615384606,32.0775829914211,51.988460954501704
410390,H,GC Middle College High,Guilford County Schools,1.0,0.125,0.125,0.75,8.0,2.0,0.25,0.0,,0.8759999999999999,0.22899999999999998,0.27399999999999997,0.496,53.0,5.0,0.25,0.14300000000000002,0.11599999999999999,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Guilford County Schools,GC Middle College High,ENROLL,ALL,All Students (Total or Subtotal,24.0,1720.0,51362.0,32.4324324324324,32.0775829914211,51.988460954501704
410391,T,Penn-Griffin Schools,Guilford County Schools,0.813,0.188,0.271,0.542,48.0,2.0,0.25,0.225,0.166,0.812,0.2,0.28600000000000003,0.514,23.0,1.0,0.2,0.20600000000000002,0.159,0.852,0.215,0.237,0.5479999999999999,24.0,2.0,0.312,0.16699999999999998,0.004,0.10099999999999999,Guilford County Schools,Penn-Griffin Schools,ENROLL,ALL,All Students (Total or Subtotal,12.0,1720.0,51362.0,28.571428571428598,32.0775829914211,51.988460954501704
410394,H,Grimsley High,Guilford County Schools,0.958,0.156,0.24,0.604,96.0,16.0,0.33299999999999996,0.121,0.031,0.8759999999999999,0.22899999999999998,0.27399999999999997,0.496,53.0,5.0,0.25,0.14300000000000002,0.11599999999999999,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Guilford County Schools,Grimsley High,ENROLL,ALL,All Students (Total or Subtotal,137.0,1720.0,51362.0,35.770234986945205,32.0775829914211,51.988460954501704
410395,H,Early College at Guilford,Guilford County Schools,1.0,0.0,0.25,0.75,8.0,3.0,0.5,0.12300000000000001,,0.8759999999999999,0.22899999999999998,0.27399999999999997,0.496,53.0,5.0,0.25,0.14300000000000002,0.11599999999999999,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Guilford County Schools,Early College at Guilford,ENROLL,ALL,All Students (Total or Subtotal,7.0,1720.0,51362.0,15.217391304347801,32.0775829914211,51.988460954501704
410399,H,Middle College at GTCC-GSO,Guilford County Schools,0.737,0.5,0.0,0.5,10.0,2.0,0.2,0.316,0.21100000000000002,0.8759999999999999,0.22899999999999998,0.27399999999999997,0.496,53.0,5.0,0.25,0.14300000000000002,0.11599999999999999,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Guilford County Schools,Middle College at GTCC-GSO,ENROLL,ALL,All Students (Total or Subtotal,17.0,1720.0,51362.0,56.6666666666667,32.0775829914211,51.988460954501704
410401,H,GTCC Middle College High,Guilford County Schools,0.929,0.214,0.35700000000000004,0.429,14.0,3.0,0.14300000000000002,0.0,0.071,0.8759999999999999,0.22899999999999998,0.27399999999999997,0.496,53.0,5.0,0.25,0.14300000000000002,0.11599999999999999,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Guilford County Schools,GTCC Middle College High,ENROLL,ALL,All Students (Total or Subtotal,16.0,1720.0,51362.0,42.105263157894704,32.0775829914211,51.988460954501704
410406,H,High Point Central High,Guilford County Schools,0.8059999999999999,0.327,0.34700000000000003,0.327,98.0,1.0,0.11199999999999999,0.201,0.17300000000000001,0.8759999999999999,0.22899999999999998,0.27399999999999997,0.496,53.0,5.0,0.25,0.14300000000000002,0.11599999999999999,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Guilford County Schools,High Point Central High,ENROLL,ALL,All Students (Total or Subtotal,113.0,1720.0,51362.0,33.2352941176471,32.0775829914211,51.988460954501704
410407,H,Dorothy Kendall Kearns Academy at HPC,Guilford County Schools,0.929,0.214,0.35700000000000004,0.429,14.0,0.0,0.214,0.067,0.071,0.8759999999999999,0.22899999999999998,0.27399999999999997,0.496,53.0,5.0,0.25,0.14300000000000002,0.11599999999999999,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Guilford County Schools,Dorothy Kendall Kearns Academy at HPC,ENROLL,ALL,All Students (Total or Subtotal,18.0,1720.0,51362.0,60.0,32.0775829914211,51.988460954501704
410408,H,Middle College GTCC High Point,Guilford County Schools,0.9520000000000001,0.091,0.455,0.455,11.0,2.0,0.273,0.0,,0.8759999999999999,0.22899999999999998,0.27399999999999997,0.496,53.0,5.0,0.25,0.14300000000000002,0.11599999999999999,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Guilford County Schools,Middle College GTCC High Point,ENROLL,ALL,All Students (Total or Subtotal,7.0,1720.0,51362.0,25.9259259259259,32.0775829914211,51.988460954501704
410483,H,Middle College High @ NC A&T,Guilford County Schools,0.9259999999999999,0.214,0.35700000000000004,0.429,14.0,0.0,0.35700000000000004,0.0,0.07400000000000001,0.8759999999999999,0.22899999999999998,0.27399999999999997,0.496,53.0,5.0,0.25,0.14300000000000002,0.11599999999999999,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Guilford County Schools,Middle College High @ NC A&T,ENROLL,ALL,All Students (Total or Subtotal,5.0,1720.0,51362.0,18.5185185185185,32.0775829914211,51.988460954501704
410484,H,Northeast Guilford High,Guilford County Schools,0.818,0.29600000000000004,0.29600000000000004,0.408,71.0,0.0,0.254,0.187,0.182,0.8759999999999999,0.22899999999999998,0.27399999999999997,0.496,53.0,5.0,0.25,0.14300000000000002,0.11599999999999999,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Guilford County Schools,Northeast Guilford High,ENROLL,ALL,All Students (Total or Subtotal,65.0,1720.0,51362.0,27.896995708154503,32.0775829914211,51.988460954501704
410489,H,Northern Guilford High,Guilford County Schools,0.866,0.22699999999999998,0.213,0.56,75.0,15.0,0.2,0.155,0.12,0.8759999999999999,0.22899999999999998,0.27399999999999997,0.496,53.0,5.0,0.25,0.14300000000000002,0.11599999999999999,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Guilford County Schools,Northern Guilford High,ENROLL,ALL,All Students (Total or Subtotal,106.0,1720.0,51362.0,30.285714285714302,32.0775829914211,51.988460954501704
410490,H,Northwest Guilford High,Guilford County Schools,0.943,0.15,0.20600000000000002,0.645,106.0,23.0,0.34,0.121,0.047,0.8759999999999999,0.22899999999999998,0.27399999999999997,0.496,53.0,5.0,0.25,0.14300000000000002,0.11599999999999999,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Guilford County Schools,Northwest Guilford High,ENROLL,ALL,All Students (Total or Subtotal,169.0,1720.0,51362.0,34.9896480331263,32.0775829914211,51.988460954501704
410508,H,Page High,Guilford County Schools,0.9,0.25,0.38,0.37,100.0,8.0,0.24,0.115,0.09,0.8759999999999999,0.22899999999999998,0.27399999999999997,0.496,53.0,5.0,0.25,0.14300000000000002,0.11599999999999999,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Guilford County Schools,Page High,ENROLL,ALL,All Students (Total or Subtotal,149.0,1720.0,51362.0,33.184855233853,32.0775829914211,51.988460954501704
410529,H,Lucy Ragsdale High,Guilford County Schools,0.8420000000000001,0.27,0.27,0.461,89.0,7.0,0.146,0.20800000000000002,0.146,0.8759999999999999,0.22899999999999998,0.27399999999999997,0.496,53.0,5.0,0.25,0.14300000000000002,0.11599999999999999,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Guilford County Schools,Lucy Ragsdale High,ENROLL,ALL,All Students (Total or Subtotal,128.0,1720.0,51362.0,41.1575562700965,32.0775829914211,51.988460954501704
410544,H,Ben L. Smith High School,Guilford County Schools,0.789,0.389,0.18899999999999997,0.42200000000000004,90.0,3.0,0.278,0.19899999999999998,0.21100000000000002,0.8759999999999999,0.22899999999999998,0.27399999999999997,0.496,53.0,5.0,0.25,0.14300000000000002,0.11599999999999999,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Guilford County Schools,Ben L. Smith High School,ENROLL,ALL,All Students (Total or Subtotal,70.0,1720.0,51362.0,25.7352941176471,32.0775829914211,51.988460954501704
410545,H,The Academy at Smith,Guilford County Schools,0.95,0.05,0.3,0.65,20.0,1.0,0.3,0.053,0.05,0.8759999999999999,0.22899999999999998,0.27399999999999997,0.496,53.0,5.0,0.25,0.14300000000000002,0.11599999999999999,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Guilford County Schools,The Academy at Smith,ENROLL,ALL,All Students (Total or Subtotal,20.0,1720.0,51362.0,37.7358490566038,32.0775829914211,51.988460954501704
410547,H,Southeast Guilford High,Guilford County Schools,0.909,0.102,0.273,0.625,88.0,9.0,0.295,0.069,0.08,0.8759999999999999,0.22899999999999998,0.27399999999999997,0.496,53.0,5.0,0.25,0.14300000000000002,0.11599999999999999,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Guilford County Schools,Southeast Guilford High,ENROLL,ALL,All Students (Total or Subtotal,103.0,1720.0,51362.0,30.116959064327503,32.0775829914211,51.988460954501704
